date,maturity,value
1986-01-31,4.5,0.07014405224155945
1986-01-31,4.583333333333333,0.0700768363308511
1986-01-31,4.666666666666667,0.07001120441586173
1986-01-31,4.75,0.069947087682945
1986-01-31,4.833333333333333,0.06988442073224822
1986-01-31,4.916666666666667,0.06982314128840804
1986-01-31,5.0,0.06976318994341153
1986-02-28,2.0833333333333335,0.0662710960057693
1986-02-28,2.1666666666666665,0.06610219499207796
1986-02-28,2.25,0.06593933806777276
1986-02-28,2.3333333333333335,0.06578166462459085
1986-02-28,2.4166666666666665,0.06562847529508727
1986-02-28,2.5,0.06547920566593816
1986-02-28,2.5833333333333335,0.06533340451229921
1986-02-28,2.6666666666666665,0.06519071611183763
1986-02-28,2.75,0.06505086548083229
1986-02-28,2.8333333333333335,0.06491364473439881
1986-02-28,2.9166666666666665,0.06477890241165675
1986-02-28,3.0,0.06464653558751646
1986-02-28,3.0833333333333335,0.06451648246772707
1986-02-28,3.1666666666666665,0.06438871254820543
1986-02-28,3.25,0.0642632201745172
1986-02-28,3.3333333333333335,0.06414002067056296
1986-02-28,3.4166666666666665,0.06401914083154851
1986-02-28,3.5,0.06390061026621127
1986-02-28,3.5833333333333335,0.06378445948130974
1986-02-28,3.6666666666666665,0.06367071895145089
1986-02-28,3.75,0.06355941791144662
1986-02-28,3.8333333333333335,0.06345058351077375
1986-02-28,3.9166666666666665,0.06334424095546659
1986-02-28,4.0,0.06324041319586039
1986-02-28,4.083333333333333,0.06313912029652918
1986-02-28,4.166666666666667,0.06304038040842448
1986-02-28,4.25,0.06294420847606017
1986-02-28,4.333333333333333,0.06285061567234769
1986-02-28,4.416666666666667,0.0627596097300966
1986-02-28,4.5,0.06267119526054246
1986-02-28,4.583333333333333,0.06258537403712605
1986-02-28,4.666666666666667,0.06250214524886819
1986-02-28,4.75,0.0624215057270731
1986-02-28,4.833333333333333,0.062343450148579845
1986-02-28,4.916666666666667,0.06226797119680514
1986-02-28,5.0,0.06219505903548704
1986-03-31,2.0833333333333335,0.05250896054607246
1986-03-31,2.1666666666666665,0.052305890340082394
1986-03-31,2.25,0.052103425300021204
1986-03-31,2.3333333333333335,0.0519017913067467
1986-03-31,2.4166666666666665,0.05170122378263575
1986-03-31,2.5,0.05150196606780902
1986-03-31,2.5833333333333335,0.051304268142390225
1986-03-31,2.6666666666666665,0.05110838382133543
1986-03-31,2.75,0.05091455816165362
1986-03-31,2.8333333333333335,0.050723020556464514
1986-03-31,2.9166666666666665,0.050533986532550326
1986-03-31,3.0,0.0503476588203037
1986-03-31,3.0833333333333335,0.05016422403416065
1986-03-31,3.1666666666666665,0.04998385172818746
1986-03-31,3.25,0.04980669682441221
1986-03-31,3.3333333333333335,0.04963290484778761
1986-03-31,3.4166666666666665,0.049462614857799146
1986-03-31,3.5,0.049295959019467886
1986-03-31,3.5833333333333335,0.049133062189198454
1986-03-31,3.6666666666666665,0.04897403991647603
1986-03-31,3.75,0.04881899689894694
1986-03-31,3.8333333333333335,0.04866802793109314
1986-03-31,3.9166666666666665,0.048521217860521076
1986-03-31,4.0,0.048378640262038954
1986-03-31,4.083333333333333,0.048240359954184985
1986-03-31,4.166666666666667,0.04810643161203572
1986-03-31,4.25,0.047976899128499284
1986-03-31,4.333333333333333,0.04785179659610357
1986-03-31,4.416666666666667,0.047731149231560285
1986-03-31,4.5,0.047614974197599885
1986-03-31,4.583333333333333,0.0475032813351516
1986-03-31,4.666666666666667,0.04739607381707572
1986-03-31,4.75,0.04729334873308193
1986-03-31,4.833333333333333,0.04719509759753408
1986-03-31,4.916666666666667,0.047101306172473
1986-03-31,5.0,0.04701195350921008
1986-04-30,2.0833333333333335,0.053908277206700286
1986-04-30,2.1666666666666665,0.05350695158431362
1986-04-30,2.25,0.05313051878178468
1986-04-30,2.3333333333333335,0.05277748015810785
1986-04-30,2.4166666666666665,0.052446444245062535
1986-04-30,2.5,0.05213610888548761
1986-04-30,2.5833333333333335,0.05184524824632696
1986-04-30,2.6666666666666665,0.05157271088072634
1986-04-30,2.75,0.051317415470977956
1986-04-30,2.8333333333333335,0.051078340908791556
1986-04-30,2.9166666666666665,0.05085451818325769
1986-04-30,3.0,0.05064502613440592
1986-04-30,3.0833333333333335,0.050448986855431886
1986-04-30,3.1666666666666665,0.05026556186576908
1986-04-30,3.25,0.050093967668752744
1986-04-30,3.3333333333333335,0.049933490825032345
1986-04-30,3.4166666666666665,0.04978348148944029
1986-04-30,3.5,0.04964334544808739
1986-04-30,3.5833333333333335,0.049512537137693144
1986-04-30,3.6666666666666665,0.04939055365574868
1986-04-30,3.75,0.04927692998097706
1986-04-30,3.8333333333333335,0.04917123496212791
1986-04-30,3.9166666666666665,0.04907306711282583
1986-04-30,4.0,0.048982049685036735
1986-04-30,4.083333333333333,0.04889783131891059
1986-04-30,4.166666666666667,0.048820085614850024
1986-04-30,4.25,0.04874850876118325
1986-04-30,4.333333333333333,0.04868281736224802
1986-04-30,4.416666666666667,0.04862274651235319
1986-04-30,4.5,0.04856804808374426
1986-04-30,4.583333333333333,0.04851848920133648
1986-04-30,4.666666666666667,0.0484738508808694
1986-04-30,4.75,0.04843392682005735
1986-04-30,4.833333333333333,0.048398522706034244
1986-04-30,4.916666666666667,0.04836745611378453
1986-04-30,5.0,0.04834055574112002
1986-05-31,2.0833333333333335,0.05079216686921554
1986-05-31,2.1666666666666665,0.05089777545287804
1986-05-31,2.25,0.05099861232420643
1986-05-31,2.3333333333333335,0.05109456634318851
1986-05-31,2.4166666666666665,0.05118562701970854
1986-05-31,2.5,0.05127186840641278
1986-05-31,2.5833333333333335,0.05135343955337464
1986-05-31,2.6666666666666665,0.051430555350920545
1986-05-31,2.75,0.051503486673052636
1986-05-31,2.8333333333333335,0.05157255148015057
1986-05-31,2.9166666666666665,0.05163810454888509
1986-05-31,3.0,0.05170053038430725
1986-05-31,3.0833333333333335,0.051760236268652074
1986-05-31,3.1666666666666665,0.05181762107159291
1986-05-31,3.25,0.05187304998288207
1986-05-31,3.3333333333333335,0.05192685558274854
1986-05-31,3.4166666666666665,0.05197934081946875
1986-05-31,3.5,0.05203078069642826
1986-05-31,3.5833333333333335,0.05208142398917566
1986-05-31,3.6666666666666665,0.05213149610094266
1986-05-31,3.75,0.052181201005459726
1986-05-31,3.8333333333333335,0.05223072212866482
1986-05-31,3.9166666666666665,0.052280224865881096
1986-05-31,4.0,0.052329857573867294
1986-05-31,4.083333333333333,0.052379752744183765
1986-05-31,4.166666666666667,0.05243002857344439
1986-05-31,4.25,0.05248079036478206
1986-05-31,4.333333333333333,0.052532131767606224
1986-05-31,4.416666666666667,0.052584135877010885
1986-05-31,4.5,0.05263687621102596
1986-05-31,4.583333333333333,0.05269041758125951
